Unnamed: 0,dob,file_name,gender,gilbert_number,id,input_form,iver_number,location,post_sound,pre_sound,speaker_number,target_form,transcription,variable,File/Spkr,Vowel,Start,End,Dur,oTime,oPitch,oF1,oF2,oF3,gTime,gPitch,gF1,gF2,gF3,MaxFormants,NumberPoles,Notes
71,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-125-2-26-a.wav,f,26,1-125-2-26-a.wav,milk ,1,new braunfels,l,m,125,milch,mɪlç,ɪ,1-125-2-26-a,ɪ,0.197,0.32,0.123,0.238,189.21,491.44,2190.16,2354.07,0.279,205.57,442.17,2225.93,2819.27,5500 Hz,10.0,NA
72,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-128-2-26-a.wav,f,26,1-128-2-26-a.wav,milk ,1,new braunfels,l,m,128,milch,mɪlç,ɪ,1-128-2-26-a,ɪ,0.346,0.493,0.147,0.395,204.55,588.25,1934.99,2838.94,0.444,205.90,670.44,1707.67,2850.61,5500 Hz,10.0,NA
73,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-158-1-26-a.wav,f,26,1-158-1-26-a.wav,milk ,1,new braunfels,l,m,158,milch,mɪlç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,1944,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-165-2-26-a.wav,m,26,1-165-2-26-a.wav,milk ,1,new braunfels,l,m,165,milch,mɪlç,ɪ,1-165-2-26-a,ɪ,0.084,0.194,0.11,0.12,144.98,462.97,1637.87,2601.7,0.157,142.11,455.12,1307.27,2711.01,5500 Hz,10.0,NA
75,1910,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-167-3-26-a.wav,m,26,1-167-3-26-a.wav,milk ,1,new braunfels,l,m,167,milch,mɪlç,ɪ,1-167-3-26-a,ɪ,0.274,0.349,0.075,0.299,222.76,462.27,1855.58,2578.98,0.324,222.35,473.44,1720.54,2746.21,5500 Hz,10.0,NA
76,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-169-3-26-a.wav,f,26,1-169-3-26-a.wav,milk ,1,new braunfels,l,m,169,milch,mɪlç,ɪ,1-169-3-26-a,ɪ,0.225,0.308,0.084,0.253,146.95,562.18,1719.93,2717.83,0.28,144.96,612.55,1520.39,2847.95,5500 Hz,10.0,NA
77,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-170-2-26-a.wav,m,26,1-170-2-26-a.wav,milk ,1,new braunfels,l,m,170,milch,mɪlç,ɪ,1-170-2-26-a,ɪ,2.076,2.159,0.083,2.104,160.14,491.04,2049.71,2738.2,2.131,151.74,428.72,1847.01,2660.03,5500 Hz,10.0,NA
78,1915,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-24-2-26-a.wav,m,26,1-24-2-26-a.wav,milk ,1,new braunfels,l,m,24,milch,mɪlç,ɪ,1-24-2-26-a,ɪ,0.165,0.297,0.132,0.209,134.79,441.06,1628.3,2507.76,0.253,153.90,545.46,1671.72,2427.15,5500 Hz,10.0,NA
79,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-25-3-26-a.wav,m,26,1-25-3-26-a.wav,milk ,1,new braunfels,l,m,25,milch,mɪlç,ɪ,1-25-3-26-a,ɪ,0.427,0.507,0.08,0.454,114.54,463.11,1753.64,2686.18,0.481,116.25,410.97,1740.56,2831.36,5500 Hz,10.0,NA
80,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-30-2-26-a.wav,f,26,1-30-2-26-a.wav,milk ,1,new braunfels,l,m,30,milch,mɪlç,ɪ,1-30-2-26-a,ɪ,0.357,0.422,0.065,0.379,192.73,518.33,1884.05,3079.83,0.4,181.73,532.34,1939.31,3057.84,5500 Hz,10.0,NA
81,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-32-2-26-a.wav,m,26,1-32-2-26-a.wav,milk ,1,new braunfels,l,m,32,milch,mɪlç,ɪ,1-32-2-26-a,ɪ,0.353,0.422,0.069,0.376,168.03,420.77,1680.15,2671.05,0.399,167.74,453.44,1679.18,2574.13,5500 Hz,10.0,NA
82,1919,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-33-2-26-a.wav,f,26,1-33-2-26-a.wav,milk ,1,new braunfels,l,m,33,milch,mɪlç,ɪ,1-33-2-26-a,ɪ,0.243,0.359,0.116,0.282,270.68,546.62,1776.62,2308.05,0.32,288.30,571.19,1844.64,2360.21,5500 Hz,10.0,NA
83,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-34-3-26-a.wav,f,26,1-34-3-26-a.wav,milk ,1,new braunfels,l,m,34,milch,mɪlç,ɪ,1-34-3-26-a,ɪ,0.209,0.308,0.099,0.242,125.34,495.46,1957.2,2699.02,0.275,120.87,488.94,1960.63,2687.25,5500 Hz,10.0,NA
84,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-35-3-26-a.wav,m,26,1-35-3-26-a.wav,milk ,1,new braunfels,l,m,35,milch,mɪlç,ɪ,1-35-3-26-a,ɪ,0.279,0.361,0.081,0.307,121.38,379.19,1734.19,2125.27,0.334,123.88,378.38,1698.41,2292.67,5500 Hz,10.0,NA
85,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-448-2-26-a.wav,f,26,1-448-2-26-a.wav,milk ,1,new braunfels,l,m,448,milch,mɪlç,ɪ,1-448-2-26-a,ɪ,0.214,0.31,0.096,0.246,227.33,453.68,1992.2,2758.73,0.278,215.86,431.17,1899.17,2764.52,5500 Hz,10.0,NA
86,1916,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-58-2-26-a.wav,m,26,1-58-2-26-a.wav,milk ,1,new braunfels,l,m,58,milch,mɪlç,ɪ,1-58-2-26-a,ɪ,0.381,0.503,0.122,0.422,172.51,524.6,1888.45,2499.31,0.462,177.86,547.68,1751.12,2649.06,5500 Hz,10.0,NA
87,1931,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-75-2-26-a.wav,f,26,1-75-2-26-a.wav,milk ,1,new braunfels,l,m,75,milch,mɪlç,ɪ,1-75-2-26-a,ɪ,0.405,0.493,0.088,0.434,204.64,487.74,2398.98,2946.04,0.463,218.02,463.78,2344.85,2778.11,5500 Hz,10.0,NA
88,1917,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-80-2-26-a.wav,f,26,1-80-2-26-a.wav,milk ,1,new braunfels,l,m,80,milch,mɪlç,ɪ,1-80-2-26-a,ɪ,0.158,0.221,0.063,0.179,165.47,399.31,2323.92,2726.77,0.2,155.88,383.23,2319.54,2897.3,5500 Hz,10.0,NA
89,1908,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-85-2-26-a.wav,f,26,1-85-2-26-a.wav,milk ,1,new braunfels,l,m,85,milch,mɪlç,ɪ,1-85-2-26-a,ɪ,0.62,0.818,0.199,0.686,303.48,647.6,2507.04,3376.43,0.752,--undefined--,580.28,2519.43,3351.7,5500 Hz,10.0,NA
90,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/1-88-2-26-a.wav,m,26,1-88-2-26-a.wav,milk ,1,new braunfels,l,m,88,milch,mɪlç,ɪ,1-88-2-26-a,ɪ,0.558,0.669,0.111,0.595,169.37,343.72,1526.68,2592.95,0.632,155.83,375.93,1431.59,2651.91,5500 Hz,10.0,NA
91,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-107-2-26-a.wav,f,26,10-107-2-26-a.wav,milk ,10,new braunfels,l,m,107,milch,mɪlç,ɪ,10-107-2-26-a,ɪ,0.146,0.242,0.096,0.178,194.89,495.91,2141.59,2901.91,0.21,192.02,536.18,1929.55,2709.01,5500 Hz,10.0,NA
92,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-110-2-26-a.wav,f,26,10-110-2-26-a.wav,milk ,10,new braunfels,l,m,110,milch,mɪlç,ɪ,10-110-2-26-a,ɪ,0.32,0.428,0.109,0.356,204.38,530.03,2230.8,2707.34,0.392,323.67,518.31,2333.65,2943.62,5500 Hz,10.0,NA
93,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-124-2-26-a.wav,f,26,10-124-2-26-a.wav,milk ,10,new braunfels,l,m,124,milch,mɪlç,ɪ,10-124-2-26-a,ɪ,0.357,0.438,0.081,0.384,165.26,390.45,2183.44,2943.53,0.411,162.04,376.93,2178.29,3007.09,5500 Hz,10.0,NA
94,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-159-4-26-a.wav,m,26,10-159-4-26-a.wav,milk ,10,new braunfels,l,m,159,milch,mɪlç,ɪ,10-159-4-26-a,ɪ,0.14,0.218,0.078,0.166,138.17,476.42,1874.45,2575.98,0.192,146.27,450.92,1681.57,2664.94,5500 Hz,10.0,NA
95,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-168-2-26-a.wav,m,26,10-168-2-26-a.wav,milk ,10,new braunfels,l,m,168,milch,mɪlç,ɪ,10-168-2-26-a,ɪ,0.194,0.3,0.106,0.229,123.90,372.25,1979.86,3017.65,0.265,131.22,377.61,1981.87,3166.37,5500 Hz,10.0,NA
96,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/10-171-2-26-a.wav,f,26,10-171-2-26-a.wav,milk ,10,new braunfels,l,m,171,milch,mɪlç,ɪ,10-171-2-26-a,ɪ,0.194,0.278,0.084,0.222,284.57,454.11,2229.06,2799.88,0.25,150.46,443.72,2246.41,2661.34,5500 Hz,10.0,NA
97,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/103-388-1-26-a.wav,m,26,103-388-1-26-a.wav,milk ,103,new braunfels,l,m,388,milch,mɪlç,ɪ,103-388-1-26-a,ɪ,0.065,0.146,0.081,0.092,152.90,438.42,2059.43,2645.59,0.119,150.83,467.23,1900.26,2582.47,5500 Hz,10.0,NA
98,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/11-108-2-26-a.wav,m,26,11-108-2-26-a.wav,milk ,11,new braunfels,l,m,108,milch,mɪlç,ɪ,11-108-2-26-a,ɪ,0.341,0.46,0.119,0.381,162.96,453.52,1615.3,2430.58,0.42,161.17,376.49,1597.37,2585.88,5500 Hz,10.0,NA
99,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/112-415-1-26-a.wav,m,26,112-415-1-26-a.wav,milk ,112,"new braunfels, tx",l,m,415,milch,mɪlç,ɪ,112-415-1-26-a,ɪ,0.199,0.27,0.071,0.223,176.65,379.52,1693.95,2368.42,0.246,171.56,384.0,1673.07,2466.71,5500 Hz,10.0,NA
100,1943,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-188-1-26-a.wav,m,26,16-188-1-26-a.wav,milk ,16,new braunfels,l,m,188,milch,mɪlç,ɪ,16-188-1-26-a,ɪ,0.213,0.272,0.058,0.233,111.28,514.51,1783.47,2512.27,0.252,108.39,490.78,1643.38,2578.52,5500 Hz,10.0,NA
101,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/16-190-1-26-a.wav,f,26,16-190-1-26-a.wav,milk ,16,new braunfels,l,m,190,milch,mɪlç,ɪ,16-190-1-26-a,ɪ,0.176,0.263,0.087,0.205,174.21,546.39,1726.57,2720.61,0.234,181.05,557.8,1544.0,2187.59,5500 Hz,10.0,NA
102,1938,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-71-2-26-a.wav,f,26,3-71-2-26-a.wav,milk ,3,new braunfels,l,m,71,milch,mɪlç,ɪ,3-71-2-26-a,ɪ,0.214,0.267,0.054,0.231,178.13,500.36,2091.55,2415.86,0.249,177.65,528.85,2078.54,2586.36,5500 Hz,10.0,NA
103,1925,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/3-84-2-26-a.wav,f,26,3-84-2-26-a.wav,milk ,3,new braunfels,l,m,84,milch,mɪlç,ɪ,3-84-2-26-a,ɪ,0.79,0.889,0.099,0.823,232.15,457.65,2447.38,2541.05,0.856,236.43,495.17,2074.53,2372.07,5500 Hz,10.0,NA
104,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-77-2-26-a.wav,f,26,6-77-2-26-a.wav,milk ,6,new braunfels,l,m,77,milch,mɪlç,ɪ,6-77-2-26-a,ɪ,0.227,0.337,0.111,0.264,269.87,536.06,1805.76,2450.47,0.301,269.12,530.39,1541.32,2428.12,5500 Hz,10.0,NA
105,1930,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/6-79-2-26-a.wav,m,26,6-79-2-26-a.wav,milk ,6,new braunfels,l,m,79,milch,mɪlç,ɪ,6-79-2-26-a,ɪ,0.308,0.439,0.131,0.351,213.25,473.61,1706.5,2247.42,0.395,217.07,538.31,1726.46,2184.04,5500 Hz,10.0,NA
106,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-414-2-26-a.wav,f,26,60-414-2-26-a.wav,milk ,60,"new braunfels, tx",l,m,414,milch,mɪlç,ɪ,60-414-2-26-a,ɪ,0.248,0.323,0.075,0.273,184.80,541.51,2403.85,3024.22,0.298,174.95,541.5,2290.21,2927.73,5500 Hz,10.0,NA
107,1924,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/60-447-2-26-a.wav,m,26,60-447-2-26-a.wav,milk ,60,new braunfels,l,m,447,milch,mɪlç,ɪ,60-447-2-26-a,ɪ,0.181,0.268,0.086,0.21,122.70,400.26,1799.07,2606.76,0.239,124.36,504.03,1545.44,2450.36,5500 Hz,10.0,NA
108,1940,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-155-1-26-a.wav,f,26,9-155-1-26-a.wav,milk ,9,new braunfels,l,m,155,milch,mɪlç,ɪ,9-155-1-26-a,ɪ,0.253,0.314,0.06,0.273,159.93,356.8,2039.97,2799.36,0.294,158.18,389.13,1913.85,2754.89,5500 Hz,10.0,NA
109,1929,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-156-1-26-a.wav,f,26,9-156-1-26-a.wav,milk ,9,new braunfels,l,m,156,milch,mɪlç,ɪ,9-156-1-26-a,ɪ,0.259,0.324,0.065,0.28,221.62,496.75,1446.11,2365.57,0.302,218.62,449.69,1703.09,2292.42,5500 Hz,10.0,"
9-156-1-26-a"
110,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-157-1-26-a.wav,m,26,9-157-1-26-a.wav,milk ,9,new braunfels,l,m,157,milch,mɪlç,ɪ,9-157-1-26-a,ɪ,0.607,0.676,0.07,0.63,154.84,465.83,1728.41,2877.32,0.653,151.87,452.12,1680.88,2874.8,5500 Hz,10.0,"
9-157-1-26-a"
111,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-163-2-26-a.wav,f,26,9-163-2-26-a.wav,milk ,9,new braunfels,l,m,163,milch,mɪlç,ɪ,9-163-2-26-a,ɪ,0.119,0.192,0.073,0.144,152.54,608.89,2292.24,2925.91,0.168,151.95,610.84,1767.73,2354.24,5500 Hz,10.0,NA
112,1937,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-172-2-26-a.wav,f,26,9-172-2-26-a.wav,milk ,9,new braunfels,l,m,172,milch,mɪlç,ɪ,9-172-2-26-a,ɪ,0.309,0.418,0.109,0.346,195.29,399.74,755.17,2715.41,0.382,208.48,418.98,1177.44,2720.17,5500 Hz,10.0,NA
113,1935,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-189-3-26-a.wav,f,26,9-189-3-26-a.wav,milk ,9,new braunfels,l,m,189,milch,mɪlç,ɪ,9-189-3-26-a,ɪ,0.209,0.283,0.074,0.234,142.05,420.69,1921.96,2127.63,0.258,131.77,440.31,1974.61,2906.1,5500 Hz,10.0,NA
114,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/new braunfels/gilbert/9-82-2-26-a.wav,f,26,9-82-2-26-a.wav,milk ,9,new braunfels,l,m,82,milch,mɪlç,ɪ,9-82-2-26-a,ɪ,0.134,0.24,0.106,0.169,228.19,469.98,2251.12,2670.16,0.205,223.41,462.49,2278.64,2706.85,5500 Hz,10.0,NA
115,1947,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/1-161-1-26-a.wav,f,26,1-161-1-26-a.wav,milk ,1,san antonio,l,m,161,milch,mɪlç,ɪ,1-161-1-26-a,ɪ,0.723,0.818,0.094,0.755,182.71,540.78,2007.08,2180.61,0.786,182.78,542.48,1744.7,2131.71,5500 Hz,10.0,NA
116,1921,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/3-97-2-26-a.wav,m,26,3-97-2-26-a.wav,milk ,3,san antonio,l,m,97,milch,mɪlç,ɪ,3-97-2-26-a,ɪ,0.243,0.344,0.102,0.277,146.54,483.57,1836.48,2534.85,0.311,161.97,484.99,1840.73,2393.13,5500 Hz,10.0,NA
117,1923,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/6-78-2-26-a.wav,m,26,6-78-2-26-a.wav,milk ,6,san antonio,l,m,78,milch,mɪlç,ɪ,6-78-2-26-a,ɪ,0.447,0.575,0.128,0.49,114.99,397.89,1714.34,2578.76,0.532,117.31,347.64,1705.63,2546.48,5500 Hz,10.0,NA
118,1932,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/san antonio/gilbert/9-191-2-26-a.wav,m,26,9-191-2-26-a.wav,milk ,9,san antonio,l,m,191,milch,mɪlç,ɪ,9-191-2-26-a,ɪ,0.171,0.254,0.084,0.198,104.39,261.29,1807.26,2110.4,0.226,100.94,316.68,1803.81,2430.18,5500 Hz,10.0,NA
119,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/115-417-2-26-a.wav,f,26,115-417-2-26-a.wav,milk ,115,"wall, tx",l,m,417,milch,mɪlç,ɪ,115-417-2-26-a,ɪ,0.447,0.529,0.082,0.475,203.19,498.43,2221.29,2885.12,0.502,209.70,500.48,2182.75,2733.2,5500 Hz,10.0,NA
120,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/115-423-2-26-a.wav,f,26,115-423-2-26-a.wav,milk ,115,wall,l,m,423,milch,mɪlç,ɪ,115-423-2-26-a,ɪ,0.346,0.449,0.103,0.38,233.35,453.73,1493.66,3117.05,0.414,247.41,479.7,2026.15,2730.33,5500 Hz,10.0,NA
121,1931,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/115-424-2-26-a.wav,f,26,115-424-2-26-a.wav,milk ,115,wall,l,m,424,milch,mɪlç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/wall/gilbert/60-433-2-26-a.wav,f,26,60-433-2-26-a.wav,milk ,60,"wall, tx",l,m,433,milch,mɪlç,ɪ,60-433-2-26-a,ɪ,0.723,0.8,0.078,0.749,166.81,513.73,2111.16,2709.69,0.774,170.05,498.67,1845.71,2652.78,5500 Hz,10.0,NA
0,1941,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/10-139-2-74-a.wav,m,74,10-139-2-74-a.wav,the honey ,10,bulverde,ç,n,139,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-139-2-74-a,ɪ,0.547,0.611,0.065,0.568,94.06,501.72,2258.6,2619.31,0.59,101.42,399.15,2230.13,2430.96,5500 Hz,10.0,NA
1,1948,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-134-2-74-a.wav,f,74,9-134-2-74-a.wav,the honey ,9,bulverde,ç,n,134,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-134-2-74-a,ɪ,1.207,1.286,0.08,1.233,--undefined--,653.12,1030.94,2761.22,1.26,--undefined--,595.22,1267.84,2861.16,5500 Hz,10.0,NA
2,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-151-1-74-a.wav,f,74,9-151-1-74-a.wav,the honey ,9,bulverde,ç,n,151,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-151-1-74-a,ɪ,0.751,0.83,0.08,0.777,189.31,572.21,2265.09,2881.96,0.804,174.13,560.24,2455.38,2904.09,5500 Hz,10.0,NA
3,1922,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-153-1-74-a.wav,m,74,9-153-1-74-a.wav,the honey ,9,bulverde,ç,n,153,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-153-1-74-a,ɪ,0.605,0.693,0.088,0.634,116.78,334.28,1707.62,2434.05,0.664,121.60,895.52,2018.23,2688.54,5500 Hz,10.0,NA
4,1928,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/bulverde/gilbert/9-83-2-74-a.wav,f,74,9-83-2-74-a.wav,the honey ,9,bulverde,ç,n,83,der honig,deːɐ̯ ˈhoːnɪç,ɪ,9-83-2-74-a,ɪ,0.79,0.86,0.07,0.813,122.11,551.59,2497.97,2766.36,0.837,121.39,510.72,2041.76,2849.73,5500 Hz,10.0,NA
5,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/120-449-2-74-a.wav,f,74,120-449-2-74-a.wav,the honey ,120,columbus,ç,n,449,der honig,deːɐ̯ ˈhoːnɪç,ɪ,120-449-2-74-a,ɪ,0.871,0.95,0.079,0.897,248.95,455.4,2282.96,2854.19,0.924,266.07,410.66,2215.59,2803.08,5500 Hz,10.0,NA
6,1926,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/columbus/gilbert/121-453-2-74-a.wav,f,74,121-453-2-74-a.wav,the honey ,121,columbus,ç,n,453,der honig,deːɐ̯ ˈhoːnɪç,ɪ,121-453-2-74-a,ɪ,0.476,0.556,0.081,0.503,157.47,375.9,2394.39,2942.68,0.529,168.13,417.64,2536.04,2951.9,5500 Hz,10.0,NA
7,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-141-2-74-a.wav,m,74,1-141-2-74-a.wav,the honey ,1,comfort,ç,n,141,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-141-2-74-a,ɪ,0.384,0.456,0.072,0.408,136.91,537.8,1556.21,2408.58,0.432,136.22,541.11,2063.39,2501.75,5500 Hz,10.0,NA
8,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/1-142-2-74-a.wav,m,74,1-142-2-74-a.wav,the honey ,1,comfort,ç,n,142,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-147-1-74-a.wav,m,74,10-147-1-74-a.wav,the honey ,10,comfort,ç,n,147,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-147-1-74-a,ɪ,0.328,0.415,0.086,0.357,166.09,473.7,1848.39,2303.82,0.386,171.28,445.57,1977.24,2405.13,5500 Hz,10.0,NA
10,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/10-149-1-74-a.wav,m,74,10-149-1-74-a.wav,the honey ,10,comfort,ç,n,149,der honig,deːɐ̯ ˈhoːnɪç,ɪ,10-149-1-74-a,ɪ,0.591,0.658,0.067,0.614,98.84,383.24,2450.06,2872.19,0.636,--undefined--,370.03,2514.57,2702.6,5500 Hz,10.0,NA
11,1936,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/15-144-1-74-a.wav,m,74,15-144-1-74-a.wav,the honey ,15,comfort,ç,n,144,der honig,deːɐ̯ ˈhoːnɪç,ɪ,15-144-1-74-a,ɪ,0.419,0.502,0.083,0.447,--undefined--,675.75,2144.46,3007.7,0.474,--undefined--,669.28,2297.14,2841.66,5500 Hz,10.0,NA
12,1927,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/comfort/gilbert/15-145-1-74-a.wav,m,74,15-145-1-74-a.wav,the honey ,15,comfort,ç,n,145,der honig,deːɐ̯ ˈhoːnɪç,ɪ,15-145-1-74-a,ɪ,0.432,0.487,0.055,0.45,103.07,421.73,1676.88,2030.07,0.468,108.84,437.32,1962.83,2171.59,5500 Hz,10.0,NA
13,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/1-391-2-74-a.wav,m,74,1-391-2-74-a.wav,the honey ,1,converse,ç,n,391,der honig,deːɐ̯ ˈhoːnɪç,ɪ,1-391-2-74-a,ɪ,0.577,0.682,0.105,0.612,107.52,302.07,1987.92,2800.25,0.647,96.11,324.25,1998.22,2722.59,5500 Hz,10.0,"
1-391-2-74-a"
14,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/101-395-3-74-a.wav,m,74,101-395-3-74-a.wav,the honey ,101,converse,ç,n,395,der honig,deːɐ̯ ˈhoːnɪç,ɪ,101-395-3-74-a,ɪ,0.47,0.528,0.058,0.49,163.65,510.95,1817.68,2570.29,0.509,166.00,506.07,2008.11,2625.66,5500 Hz,10.0,NA
15,0,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/converse/gilbert/60-445-2-74-a.wav,f,74,60-445-2-74-a.wav,the honey ,60,"converse, tx",ç,n,445,der honig,deːɐ̯ ˈhoːnɪç,ɪ,60-445-2-74-a,ɪ,0.535,0.631,0.096,0.567,226.80,482.97,2349.27,2932.57,0.599,192.40,479.08,2394.11,2902.19,5500 Hz,10.0,NA
16,1933,/Users/ps22344/Desktop/txgdp_by_location_more_than_3_spkrs/doss/gilbert/1-114-2-74-a.wav,f,74,1-114-2-74-a.wav,the honey ,1,doss,ç,n,114,der honig,deːɐ̯ ˈhoːnɪç,ɪ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
